HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	68	SYSTEM	834	67	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	69	SYSTEM	36	73	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	70	SYSTEM	478	69	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	71	REF	421	100	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	72	SYSTEM	737	3	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	73	SYSTEM	288	72	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	74	SYSTEM	922	64	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	75	SYSTEM	119	75	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	76	REPEAT	481	43	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	77	SYSTEM	489	72	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	78	SYSTEM	366	63	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	79	SYSTEM	831	80	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	80	BAD_REF	134	17	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	81	SYSTEM	65	54	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	82	BAD_REF	147	53	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	83	SYSTEM	53	77	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	84	REF	31	100	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	85	REPEAT	987	87	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	86	SYSTEM	1023	44	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	87	REF	65	100	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	88	REF	800	100	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	89	SYSTEM	1	73	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	90	REPEAT	457	66	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	91	SYSTEM	937	34	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	92	SYSTEM	31	54	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	93	SYSTEM	586	56	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	94	REPEAT	1	61	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	95	REF	751	100	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	96	REF	538	100	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	97	REF	789	100	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	98	REPEAT	621	74	1606
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	6	all	99	SYSTEM	812	54	1606
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	0	REF	712	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	1	SYSTEM	726	78	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	2	REF	84	98	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	3	SYSTEM	430	59	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	4	SYSTEM	952	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	5	SYSTEM	33	87	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	6	SYSTEM	194	96	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	7	SYSTEM	471	79	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	8	SYSTEM	136	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	9	BAD_REF	429	65	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	10	SYSTEM	429	68	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	11	SYSTEM	762	69	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	12	REF	628	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	13	SYSTEM	285	97	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	14	REPEAT	24	94	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	15	SYSTEM	961	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	16	SYSTEM	62	61	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	17	SYSTEM	619	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	18	SYSTEM	537	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	19	SYSTEM	356	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	20	SYSTEM	754	83	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	21	REF	974	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	22	SYSTEM	684	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	23	SYSTEM	153	83	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	24	SYSTEM	998	85	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	25	SYSTEM	605	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	26	SYSTEM	558	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	27	SYSTEM	120	83	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	28	BAD_REF	929	61	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	29	REF	588	93	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	30	BAD_REF	684	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	31	SYSTEM	838	85	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	32	SYSTEM	227	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	33	SYSTEM	893	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	34	SYSTEM	774	69	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	35	SYSTEM	710	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	36	SYSTEM	283	88	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	37	SYSTEM	583	98	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	38	SYSTEM	978	72	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	39	BAD_REF	229	86	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	40	SYSTEM	821	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	41	SYSTEM	871	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	42	SYSTEM	974	71	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	43	SYSTEM	657	80	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	44	SYSTEM	748	48	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	45	REPEAT	558	80	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	46	REF	762	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	47	REPEAT	285	91	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	48	REF	710	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	49	BAD_REF	1001	73	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	50	SYSTEM	628	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	51	SYSTEM	229	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	52	SYSTEM	242	58	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	53	REPEAT	471	81	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	54	SYSTEM	380	62	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	55	SYSTEM	58	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	56	SYSTEM	929	75	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	57	SYSTEM	175	96	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	58	SYSTEM	899	76	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	59	SYSTEM	351	78	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	60	REPEAT	687	77	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	61	SYSTEM	24	75	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	62	SYSTEM	561	98	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	63	BAD_REF	821	75	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	64	BAD_REF	952	78	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	65	REPEAT	301	85	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	66	SYSTEM	274	98	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	67	SYSTEM	699	80	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	68	SYSTEM	174	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	69	SYSTEM	588	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	70	BAD_REF	435	86	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	71	SYSTEM	674	76	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	72	REF	58	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	73	SYSTEM	3	91	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	74	SYSTEM	435	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	75	SYSTEM	687	97	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	76	REPEAT	657	86	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	77	SYSTEM	254	39	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	78	BAD_REF	560	24	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	79	REPEAT	754	73	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	80	SYSTEM	560	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	81	SYSTEM	590	46	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	82	SYSTEM	573	74	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	83	SYSTEM	685	80	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	84	SYSTEM	763	64	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	85	SYSTEM	84	78	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	86	SYSTEM	836	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	87	SYSTEM	1001	32	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	88	SYSTEM	301	53	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	89	SYSTEM	178	53	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	90	SYSTEM	470	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	91	SYSTEM	712	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	92	SYSTEM	154	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	93	REPEAT	351	32	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	94	REPEAT	857	95	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	95	REF	605	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	96	REF	748	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	97	BAD_REF	33	91	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	98	SYSTEM	857	99	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	7	all	99	SYSTEM	42	100	2394
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	0	SYSTEM	762	24	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	1	SYSTEM	821	61	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	2	SYSTEM	175	74	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	3	SYSTEM	774	6	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	4	REF	58	98	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	5	BAD_REF	229	13	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	6	REF	710	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	7	SYSTEM	242	36	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	8	SYSTEM	178	48	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	9	SYSTEM	435	75	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	10	SYSTEM	227	87	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	11	SYSTEM	174	75	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	12	SYSTEM	3	63	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	13	SYSTEM	351	55	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	14	SYSTEM	537	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	15	SYSTEM	978	54	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	16	BAD_REF	1001	0	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	17	SYSTEM	24	28	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	18	SYSTEM	136	72	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	19	SYSTEM	120	24	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	20	REF	84	68	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	21	REPEAT	24	45	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	22	REPEAT	754	68	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	23	SYSTEM	583	65	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	24	SYSTEM	254	36	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	25	SYSTEM	687	23	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	26	SYSTEM	710	48	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	27	SYSTEM	194	75	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	28	REF	605	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	29	SYSTEM	588	67	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	30	SYSTEM	1001	67	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	31	SYSTEM	561	86	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	32	SYSTEM	961	56	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	33	SYSTEM	857	51	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	34	REPEAT	301	86	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	35	SYSTEM	429	76	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	36	REPEAT	285	80	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	37	REPEAT	558	77	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	38	SYSTEM	628	76	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	39	BAD_REF	33	66	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	40	SYSTEM	58	76	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	41	SYSTEM	754	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	42	SYSTEM	590	76	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	43	SYSTEM	699	89	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	44	SYSTEM	283	85	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	45	SYSTEM	674	79	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	46	SYSTEM	838	91	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	47	SYSTEM	899	98	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	48	SYSTEM	285	87	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	49	SYSTEM	748	54	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	50	SYSTEM	154	96	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	51	SYSTEM	657	84	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	52	SYSTEM	430	42	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	53	SYSTEM	763	71	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	54	SYSTEM	929	71	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	55	SYSTEM	712	84	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	56	SYSTEM	471	27	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	57	SYSTEM	274	92	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	58	REPEAT	857	49	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	59	REPEAT	657	80	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	60	REF	588	75	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	61	SYSTEM	573	47	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	62	SYSTEM	619	38	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	63	SYSTEM	685	26	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	64	SYSTEM	871	60	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	65	SYSTEM	380	33	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	66	REPEAT	471	13	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	67	SYSTEM	684	85	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	68	SYSTEM	836	92	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	69	SYSTEM	470	74	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	70	SYSTEM	84	49	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	71	BAD_REF	929	41	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	72	SYSTEM	153	53	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	73	SYSTEM	726	49	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	74	BAD_REF	435	39	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	75	SYSTEM	33	58	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	76	SYSTEM	893	66	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	77	BAD_REF	821	67	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	78	REF	712	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	79	SYSTEM	229	63	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	80	SYSTEM	62	71	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	81	SYSTEM	952	57	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	82	BAD_REF	429	37	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	83	SYSTEM	560	64	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	84	REF	974	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	85	REPEAT	687	51	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	86	BAD_REF	560	71	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	87	REF	762	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	88	REF	748	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	89	SYSTEM	42	69	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	90	SYSTEM	356	63	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	91	SYSTEM	301	70	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	92	BAD_REF	684	26	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	93	REF	628	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	94	REPEAT	351	60	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	95	BAD_REF	952	59	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	96	SYSTEM	998	40	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	97	SYSTEM	605	100	3632
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	7	all	98	SYSTEM	974	74	3632
